,User,Level_of_Study,Year_of_Course,Registration_Status,Course_Title,Course_Code,Teaching_Sessions,Attended,Explained_Absences,Non_Attendance,Percentage_Attendance,Percentage_Attendance_Unexcused,Last_Attendence,Assessments,Submitted,Explained_Non_Submission,Non_Submission,Within_Late_Period_Flag,Percentage_Submitted,Last_Submitted,Academic_Advising_Sessions,Attended_AA,Explained_Non_Attendances_AA,Non_Attendances_AA,Attendance_Not_Recorded_AA,Percentage_Attendance_AA,Last_Attended_AA
5080,43402810.0,UG,1.0,REGISTERED,Mechanical Engineering,H3002U,24.0,22.0,0.0,2.0,0.916666666666667,0.916666666666667,2017-12-12T14:00:00.000000,7.0,6.0,0.0,1.0,0.0,0.857142857142857,2017-12-14T08:32:39.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5081,43402566.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,15.0,0.0,4.0,0.789473684210526,0.789473684210526,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-12T12:47:26.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5082,43002000.0,UG,3.0,REGISTERED,Automotive Engineering,H3012U,6.0,3.0,1.0,2.0,0.5,0.666666666666667,2017-12-08T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:50:33.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5083,42606996.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,2.0,0.0,0.0,2.0,0.0,0.0,2017-10-16T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:38:22.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5084,43006702.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,5.0,2.0,0.0,3.0,0.4,0.4,2017-12-08T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:50:38.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5085,43434482.0,PGT,1.0,REGISTERED,Robotics and Autonomous System,H6518T,16.0,12.0,0.0,4.0,0.75,0.75,2017-12-12T14:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T10:15:04.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5086,43208108.0,UG,2.0,REGISTERED,Comp Sci and AI,G5005U,7.0,2.0,0.0,5.0,0.285714285714286,0.285714285714286,2017-12-05T17:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-13T15:32:10.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5087,43002184.0,UG,2.0,REGISTERED,Computer Science,G5001U,11.0,4.0,0.0,7.0,0.363636363636364,0.363636363636364,2017-12-12T15:59:59.999000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-22T16:11:34.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5088,42801680.0,UG,4.0,REGISTERED,Mechanical Engineering (IP),H32F0U,7.0,6.0,0.0,1.0,0.857142857142857,0.857142857142857,2017-12-08T12:59:59.999000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T10:08:47.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5089,43202462.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,13.0,3.0,0.0,10.0,0.230769230769231,0.230769230769231,2017-12-12T12:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T15:11:58.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5090,43202276.0,UG,2.0,REGISTERED,Mechanical Engineering (IP),H32F0U,13.0,8.0,0.0,5.0,0.615384615384615,0.615384615384615,2017-12-12T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T14:42:52.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5091,43434826.0,PGT,1.0,REGISTERED,Computing with Digital Media,P4503T,12.0,12.0,0.0,0.0,1.0,1.0,2017-12-15T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T11:30:29.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5092,43002270.0,UG,3.0,REGISTERED,Computing for Bus and Mgmt,GH561U,8.0,2.0,0.0,6.0,0.25,0.25,2017-12-12T11:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-21T11:22:18.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5093,43402450.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H32F0U,24.0,19.0,0.0,5.0,0.791666666666667,0.791666666666667,2017-12-12T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T13:56:53.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5094,43202414.0,UG,2.0,REGISTERED,Automotive Engineering,H3012U,13.0,7.0,0.0,6.0,0.538461538461538,0.538461538461538,2017-12-12T14:00:00.000000,3.0,2.0,0.0,1.0,0.0,0.666666666666667,2017-12-14T15:40:14.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5095,43202410.0,UG,2.0,REGISTERED,Product Design (IP),H7006U,9.0,8.0,0.0,1.0,0.888888888888889,0.888888888888889,2017-12-07T17:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T13:32:36.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5096,43202260.0,UG,1.0,REGISTERED,Computer Science,G5001U,16.0,16.0,0.0,0.0,1.0,1.0,2017-12-15T12:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-07T12:09:25.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5097,43402618.0,UG,1.0,TWD-PERSONAL,Comp Sci (IP),G40F0U,19.0,5.0,0.0,14.0,0.263157894736842,0.263157894736842,2017-12-11T15:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T16:33:51.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5098,43408716.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,32.0,16.0,0.0,16.0,0.5,0.5,2017-12-12T15:59:59.999000,5.0,2.0,0.0,3.0,0.0,0.4,2017-12-15T16:56:46.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5099,43202348.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,15.0,10.0,0.0,5.0,0.666666666666667,0.666666666666667,2017-12-12T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-14T15:29:31.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5100,43409916.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,26.0,21.0,0.0,5.0,0.807692307692308,0.807692307692308,2017-12-14T15:59:59.999000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-14T15:00:13.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5101,43208992.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,8.0,0.0,11.0,0.421052631578947,0.421052631578947,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T13:49:36.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5102,43001802.0,UG,2.0,REGISTERED,Mechanical Engineering (IP),H32F0U,13.0,1.0,0.0,12.0,0.0769230769230769,0.0769230769230769,2017-12-12T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T15:45:06.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5103,43410084.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H32F0U,25.0,17.0,0.0,8.0,0.68,0.68,2017-12-08T15:00:00.000000,6.0,6.0,0.0,0.0,0.0,1.0,2017-12-18T17:15:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5104,43409160.0,UG,0.0,REGISTERED,Eng (FDN),H9001U,26.0,15.0,0.0,11.0,0.576923076923077,0.576923076923077,2017-12-12T14:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T14:02:00.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5105,43202318.0,UG,2.0,REGISTERED,Product Design (IP),H7006U,10.0,9.0,0.0,1.0,0.9,0.9,2017-12-07T17:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T15:55:16.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5106,43432268.0,PGT,1.0,REGISTERED,Intel and Adap Sys,G5Q32T,9.0,8.0,0.0,1.0,0.888888888888889,0.888888888888889,2017-12-13T09:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-15T14:10:46.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5107,43402766.0,UG,0.0,REGISTERED,Crtve Tech and Dgn with FY,W2002U,9.0,8.0,0.0,1.0,0.888888888888889,0.888888888888889,2017-12-12T15:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-07T12:25:03.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5108,43437560.0,PGT,1.0,REGISTERED,Adv Mech Eng,H3501T,10.0,1.0,0.0,9.0,0.1,0.1,2017-11-27T15:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T13:53:05.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5109,43435782.0,PGT,1.0,PWD-FINANCE,Robotics and Autonomous Sy,H6517T,10.0,9.0,0.0,1.0,0.9,0.9,2017-12-15T12:59:59.999000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T11:46:06.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5110,42801576.0,UG,4.0,REGISTERED,Mechanical Engineering,H3006U,7.0,4.0,0.0,3.0,0.571428571428571,0.571428571428571,2017-12-07T15:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-21T14:33:08.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5111,43402480.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,9.0,0.0,10.0,0.473684210526316,0.473684210526316,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T14:37:31.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5112,43402586.0,UG,0.0,REGISTERED,Crtve Tech and Dgn with FY,W2002U,9.0,4.0,0.0,5.0,0.444444444444444,0.444444444444444,2017-12-12T15:59:59.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-13T18:38:42.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5113,43402806.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H34F0U,24.0,20.0,0.0,4.0,0.833333333333333,0.833333333333333,2017-12-12T12:59:59.999000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-13T12:12:42.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5114,43202588.0,UG,2.0,REGISTERED,Mechanical Engineering (IP),H32F0U,13.0,6.0,0.0,7.0,0.461538461538462,0.461538461538462,2017-12-12T12:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T12:20:55.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5115,42805818.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,7.0,4.0,0.0,3.0,0.571428571428571,0.571428571428571,2017-12-12T11:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:34:37.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5116,43438920.0,PGT,1.0,REGISTERED,Robotics and Autonomous Sy,H6517T,16.0,12.0,0.0,4.0,0.75,0.75,2017-12-12T14:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:27:14.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5117,43202194.0,UG,2.0,REGISTERED,Product Design (IP),H7006U,10.0,7.0,0.0,3.0,0.7,0.7,2017-12-07T11:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T15:21:20.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-04T00:00:00.000000
5118,43002056.0,UG,3.0,REGISTERED,Mechanical Engineering,H3006U,7.0,4.0,0.0,3.0,0.571428571428571,0.571428571428571,2017-12-08T12:59:59.999000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T11:56:57.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5119,43202510.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,14.0,8.0,0.0,6.0,0.571428571428571,0.571428571428571,2017-12-08T15:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-14T15:35:17.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5120,43002128.0,UG,2.0,REGISTERED,Comp Sci and AI,G5005U,11.0,0.0,0.0,11.0,0.0,0.0,2017-10-16T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T06:36:03.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5121,43202570.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H34F0U,25.0,22.0,0.0,3.0,0.88,0.88,2017-12-12T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T16:20:31.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5122,43001936.0,UG,3.0,REGISTERED,Computer Science,G5001U,10.0,5.0,0.0,5.0,0.5,0.5,2017-12-15T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-15T11:32:58.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5123,43202356.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,14.0,0.0,5.0,0.736842105263158,0.736842105263158,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-13T18:12:46.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5124,43408704.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,32.0,22.0,0.0,10.0,0.6875,0.6875,2017-12-12T11:00:00.000000,5.0,5.0,0.0,0.0,0.0,1.0,2017-12-14T15:46:17.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5125,43410564.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H32F0U,25.0,6.0,0.0,19.0,0.24,0.24,2017-12-05T12:59:59.999000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5126,43202530.0,UG,2.0,REGISTERED,Comp Sci (IP),G40F0U,11.0,0.0,0.0,11.0,0.0,0.0,2017-10-16T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-22T01:58:19.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5127,43208444.0,UG,2.0,REGISTERED,Mechanical Engineering,H3006U,13.0,9.0,0.0,4.0,0.692307692307692,0.692307692307692,2017-12-12T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T13:02:48.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5128,43202698.0,UG,2.0,REGISTERED,Comp for Dig Med (IP),G45F0U,10.0,3.0,0.0,7.0,0.3,0.3,2017-12-14T11:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T13:54:09.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5129,42801646.0,UG,3.0,REGISTERED,Computer Science,G5001U,10.0,8.0,0.0,2.0,0.8,0.8,2017-12-15T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-15T10:18:56.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5130,43402530.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,32.0,23.0,0.0,9.0,0.71875,0.71875,2017-12-08T15:59:59.999000,5.0,5.0,0.0,0.0,0.0,1.0,2017-12-14T11:35:28.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5131,43402676.0,UG,1.0,REGISTERED,GAME (IP),G46F0U,19.0,4.0,0.0,15.0,0.210526315789474,0.210526315789474,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T13:08:13.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5132,43207982.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,13.0,8.0,0.0,5.0,0.615384615384615,0.615384615384615,2017-12-12T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T15:45:30.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5133,43006930.0,UG,2.0,REGISTERED,Computer Science,G5001U,11.0,5.0,0.0,6.0,0.454545454545455,0.454545454545455,2017-12-12T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-13T22:41:04.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5134,43402524.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H34F0U,24.0,19.0,1.0,4.0,0.791666666666667,0.833333333333333,2017-12-12T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T14:07:21.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5135,43202416.0,UG,1.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,25.0,13.0,0.0,12.0,0.52,0.52,2017-12-08T15:00:00.000000,6.0,6.0,0.0,0.0,0.0,1.0,2017-12-15T15:06:55.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5136,43402720.0,UG,1.0,REGISTERED,Comp Sci (IP),G40F0U,19.0,2.0,0.0,17.0,0.105263157894737,0.105263157894737,2017-11-30T15:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-15T11:21:41.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5137,43208754.0,UG,1.0,REGISTERED,Computing for Digital Media,G5020U,19.0,16.0,0.0,3.0,0.842105263157895,0.842105263157895,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T14:20:51.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5138,43402520.0,UG,1.0,REGISTERED,Mechanical Engineering,H3002U,24.0,15.0,0.0,9.0,0.625,0.625,2017-12-12T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T13:09:06.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5139,43202834.0,UG,2.0,REGISTERED,Computer Engineering,H6001U,16.0,4.0,0.0,12.0,0.25,0.25,2017-12-15T14:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-21T12:26:41.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5140,43402926.0,UG,1.0,REGISTERED,Mechanical Engineering,H3002U,24.0,7.0,0.0,17.0,0.291666666666667,0.291666666666667,2017-12-07T15:59:59.999000,6.0,6.0,0.0,0.0,0.0,1.0,2017-12-14T15:59:59.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5141,43402754.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,15.0,0.0,4.0,0.789473684210526,0.789473684210526,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T13:09:51.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5142,43402632.0,UG,1.0,REGISTERED,Computer Science,G5001U,18.0,6.0,0.0,12.0,0.333333333333333,0.333333333333333,2017-12-12T09:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T15:32:30.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5143,43402856.0,UG,2.0,REGISTERED,Comp Sci (IP),G40F0U,11.0,3.0,0.0,8.0,0.272727272727273,0.272727272727273,2017-12-08T14:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-21T21:38:53.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5144,43410598.0,UG,1.0,REGISTERED,Comp Sci (IP),G40F0U,18.0,15.0,0.0,3.0,0.833333333333333,0.833333333333333,2017-12-14T12:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T15:58:19.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5145,43202816.0,UG,3.0,REGISTERED,Computer Science,G5001U,10.0,10.0,0.0,0.0,1.0,1.0,2017-12-15T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-15T11:24:30.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5146,42805820.0,UG,3.0,REGISTERED,Computer Science,G5001U,10.0,6.0,0.0,4.0,0.6,0.6,2017-12-14T15:00:00.000000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-15T10:56:58.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5147,43402584.0,UG,1.0,REGISTERED,Comp for Bus and Mgmt (IP),G44F0U,19.0,16.0,0.0,3.0,0.842105263157895,0.842105263157895,2017-12-12T12:59:59.999000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-13T11:55:11.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5148,43431272.0,PGT,1.0,REGISTERED,IT with Bus and Mgmt,H7504T,16.0,15.0,0.0,1.0,0.9375,0.9375,2017-12-14T15:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T11:22:23.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5149,43227238.0,PGT,1.0,PWD-PERSONAL,Intel and Adap Sys,G5Q32T,2.0,0.0,0.0,2.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5150,43409142.0,UG,0.0,REGISTERED,Comp Sci (FDN),G5009U,32.0,20.0,0.0,12.0,0.625,0.625,2017-12-13T09:00:00.000000,5.0,5.0,0.0,0.0,0.0,1.0,2017-12-21T14:29:42.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5151,43435984.0,PGT,1.0,REGISTERED,Engineering Business Managemnt,H9000T,8.0,4.0,0.0,4.0,0.5,0.5,2017-12-12T15:59:59.999000,5.0,4.0,0.0,1.0,0.0,0.8,2017-12-14T15:52:32.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5152,43202690.0,UG,2.0,REGISTERED,Comp Sci and AI,G5005U,11.0,5.0,0.0,6.0,0.454545454545455,0.454545454545455,2017-12-13T11:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T17:50:14.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5153,43202264.0,UG,2.0,REGISTERED,Automotive Engineering (IP),H3019U,13.0,4.0,0.0,9.0,0.307692307692308,0.307692307692308,2017-12-12T12:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-12T12:56:28.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5154,43399270.0,UG,1.0,SUCCESSFUL,V&E - Engineering and Design,YY002U,11.0,5.0,0.0,6.0,0.454545454545455,0.454545454545455,2017-12-05T14:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T15:56:43.999000,1.0,1.0,0.0,0.0,0.0,1.0,2017-12-14T00:00:00.000000
5155,43202788.0,UG,3.0,REGISTERED,Elecl Eng and Elecc Eng,H5001U,12.0,4.0,0.0,8.0,0.333333333333333,0.333333333333333,2017-12-12T11:00:00.000000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-15T12:00:47.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5156,43202748.0,UG,2.0,REGISTERED,Mechanical Engineering,H3002U,13.0,2.0,0.0,11.0,0.153846153846154,0.153846153846154,2017-12-08T15:59:59.999000,3.0,3.0,0.0,0.0,0.0,1.0,2017-12-14T14:03:58.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5157,43202584.0,UG,2.0,REGISTERED,Comp Sci and AI (IP),G42F0U,10.0,1.0,0.0,9.0,0.1,0.1,2017-12-05T11:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T12:40:46.999000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5158,43402658.0,UG,1.0,REGISTERED,Mechanical Engineering (IP),H34F0U,25.0,20.0,0.0,5.0,0.8,0.8,2017-12-12T14:00:00.000000,7.0,7.0,0.0,0.0,0.0,1.0,2017-12-14T14:06:45.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5159,43202200.0,UG,2.0,REGISTERED,Computer Science,G5001U,10.0,0.0,0.0,10.0,0.0,0.0,2017-10-16T09:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-15T15:04:50.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5160,43005354.0,UG,1.0,REGISTERED,Computer Science,G5001U,19.0,7.0,0.0,12.0,0.368421052631579,0.368421052631579,2017-12-11T15:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T11:22:40.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5161,43402646.0,UG,1.0,REGISTERED,Computing for Digital Media,G5020U,19.0,5.0,0.0,14.0,0.263157894736842,0.263157894736842,2017-12-04T15:00:00.000000,2.0,2.0,0.0,0.0,0.0,1.0,2017-12-14T15:35:55.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
5162,43202682.0,UG,2.0,REGISTERED,Elecl Eng and Elecc Eng (IP),H61F0U,14.0,11.0,0.0,3.0,0.785714285714286,0.785714285714286,2017-12-14T12:00:00.000000,4.0,4.0,0.0,0.0,0.0,1.0,2017-12-14T11:47:54.000000,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-16T09:00:00.000000
